term,match,file,line,category,action,context
CTC,ctc-flowlogic-result-summary,css/ctc-flowlogic-integration.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-flowlogic-host{width:100%;min-height:520px}.ctc-flowlogic-host .flowlogic-input-root{display:grid;grid-template-columns:minmax(0,1.45fr) minmax(320px,.75fr);gap:16px;align-items:start}.ctc-flowlogic-host .flowlogic-renderer-root,.ctc-f"
CTC,ctc-flowlogic-result-summary,css/ctc-flowlogic-integration.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-flowlogic-host{width:100%;min-height:520px}.ctc-flowlogic-host .flowlogic-input-root{display:grid;grid-template-columns:minmax(0,1.45fr) minmax(320px,.75fr);gap:16px;align-items:start}.ctc-flowlogic-host .flowlogic-renderer-root,.ctc-f"
CTC,ctc-flowlogic-locked,css/ctc-flowlogic-integration.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-flowlogic-host{width:100%;min-height:520px}.ctc-flowlogic-host .flowlogic-input-root{display:grid;grid-template-columns:minmax(0,1.45fr) minmax(320px,.75fr);gap:16px;align-items:start}.ctc-flowlogic-host .flowlogic-renderer-root,.ctc-f"
CTC,ctc-flowlogic-locked,css/ctc-flowlogic-integration.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-flowlogic-host{width:100%;min-height:520px}.ctc-flowlogic-host .flowlogic-input-root{display:grid;grid-template-columns:minmax(0,1.45fr) minmax(320px,.75fr);gap:16px;align-items:start}.ctc-flowlogic-host .flowlogic-renderer-root,.ctc-f"
CTC,ctc-flowlogic-locked,css/ctc-flowlogic-integration.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-flowlogic-host{width:100%;min-height:520px}.ctc-flowlogic-host .flowlogic-input-root{display:grid;grid-template-columns:minmax(0,1.45fr) minmax(320px,.75fr);gap:16px;align-items:start}.ctc-flowlogic-host .flowlogic-renderer-root,.ctc-f"
CTC,ctc-flowlogic-rules,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-host,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-host,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-host,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-host,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-submit-panel,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-submit-panel,css/ctc-flowlogic-integration.css,5,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:900px){.ctc-flowlogic-rules{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-input-root{grid-template-columns:1fr}.ctc-flowlogic-host .flowlogic-svg-shell{max-height:52vh}.ctc-flowlogic-host .flowlogic-svg{min-width
CTC,ctc-flowlogic-intro,css/ctc-flowlogic-integration.css,6,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:520px){.ctc-flowlogic-intro{padding:13px;border-radius:18px}.ctc-flowlogic-host .flowlogic-svg{min-width:520px}.ctc-flowlogic-host .flowlogic-input-panel{padding:12px}.ctc-flowlogic-title b{font-size:1rem}}
CTC,ctc-flowlogic-host,css/ctc-flowlogic-integration.css,6,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:520px){.ctc-flowlogic-intro{padding:13px;border-radius:18px}.ctc-flowlogic-host .flowlogic-svg{min-width:520px}.ctc-flowlogic-host .flowlogic-input-panel{padding:12px}.ctc-flowlogic-title b{font-size:1rem}}
CTC,ctc-flowlogic-host,css/ctc-flowlogic-integration.css,6,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:520px){.ctc-flowlogic-intro{padding:13px;border-radius:18px}.ctc-flowlogic-host .flowlogic-svg{min-width:520px}.ctc-flowlogic-host .flowlogic-input-panel{padding:12px}.ctc-flowlogic-title b{font-size:1rem}}
CTC,ctc-flowlogic-title,css/ctc-flowlogic-integration.css,6,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:520px){.ctc-flowlogic-intro{padding:13px;border-radius:18px}.ctc-flowlogic-host .flowlogic-svg{min-width:520px}.ctc-flowlogic-host .flowlogic-input-panel{padding:12px}.ctc-flowlogic-title b{font-size:1rem}}
CTC,CTC,css/ctc-lohr-real-exam.css,1,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,/* G54.3 · CTC-Lohr Stability Structure */
CTC,ctc-lohr-input-panel,css/ctc-lohr-real-exam.css,2,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-input-panel{width:min(100%,920px);margin:0 auto;display:grid;gap:14px;padding:16px;border:1px solid rgba(255,255,255,.13);border-radius:22px;background:rgba(10,18,35,.72);box-shadow:0 18px 50px rgba(0,0,0,.18)}"
CTC,ctc-lohr-task-kicker,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-rule-formula,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-lohr-rule-box,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-lohr-input-label,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-lohr-answer-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-lohr-answer-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-lohr-submit,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-letter-sequence,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-table-wrap,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-grid,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-coordinate-input,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-real-exam-note,css/ctc-lohr-real-exam.css,3,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-lohr-task-kicker{font-size:12px;font-weight:900;letter-spacing:.08em;text-transform:uppercase;color:#9cc7ff}.ctc-rule-formula{font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;font-size:clamp(26px,4.2vw,52px);line-height"
CTC,ctc-lohr-input-panel,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-rule-formula,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-coordinate-grid,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-coordinate-table,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-letter-sequence,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-lohr-answer-input,css/ctc-lohr-real-exam.css,4,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"@media(max-width:700px){.ctc-lohr-input-panel{padding:12px;border-radius:18px;gap:12px}.ctc-rule-formula{font-size:30px;padding:14px}.ctc-coordinate-grid{grid-template-columns:repeat(2,minmax(0,1fr))}.ctc-coordinate-table{border-spacing:4px"
CTC,ctc-series-sequence,css/ctc-lohr-real-exam.css,7,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-series-sequence{display:flex;flex-wrap:wrap;align-items:center;justify-content:center;gap:6px;font-family:ui-monospace,SFMono-Regular,Menlo,Consolas,monospace;padding:18px;border-radius:18px;background:rgba(255,255,255,.08);border:1px "
CTC,ctc-series-num,css/ctc-lohr-real-exam.css,8,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-series-num{font-size:clamp(24px,3.6vw,42px);font-weight:900;color:#fff;min-width:1.2em;text-align:center}"
CTC,ctc-series-num,css/ctc-lohr-real-exam.css,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.ctc-series-num.ctc-series-q{color:#5b8dff}
CTC,ctc-series-q,css/ctc-lohr-real-exam.css,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.ctc-series-num.ctc-series-q{color:#5b8dff}
CTC,ctc-series-sep,css/ctc-lohr-real-exam.css,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".ctc-series-sep{font-size:clamp(20px,3vw,34px);font-weight:900;color:rgba(255,255,255,.5)}"
CTC,ctc-series-num,css/ctc-lohr-real-exam.css,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:700px){.ctc-series-num{font-size:26px}.ctc-series-sep{font-size:22px}}
CTC,ctc-series-sep,css/ctc-lohr-real-exam.css,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,@media(max-width:700px){.ctc-series-num{font-size:26px}.ctc-series-sep{font-size:22px}}
BPS,bps,css/learning-coach.css,31,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock {
BPS,bps,css/learning-coach.css,57,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock {
BPS,bps,css/learning-coach.css,62,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock.is-positioned { right: auto; bottom: auto; }
BPS,bps,css/learning-coach.css,63,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock.is-dragging {
BPS,bps,css/learning-coach.css,68,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".bps-coach-dock.is-settling { transition: left .18s cubic-bezier(.2,.9,.2,1), top .18s cubic-bezier(.2,.9,.2,1), transform .18s ease, box-shadow .18s ease; }"
BPS,bps,css/learning-coach.css,69,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock-orb {
BPS,bps,css/learning-coach.css,79,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock b { display:block; font-size: 13px; letter-spacing: -.015em; font-weight: 700; }
BPS,bps,css/learning-coach.css,80,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-dock small { display:block; max-width: 130px; overflow:hidden; text-overflow:ellipsis; white-space:nowrap; opacity:.78; font-weight:600; font-size:11px; }
BPS,bps,css/learning-coach.css,83,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-quiz-btn {
BPS,bps,css/learning-coach.css,95,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-quiz-btn:active {
BPS,bps,css/learning-coach.css,100,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-backdrop {
BPS,bps,css/learning-coach.css,110,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-backdrop {
BPS,bps,css/learning-coach.css,114,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-backdrop.show { display: block; }
BPS,bps,css/learning-coach.css,116,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-sheet {
BPS,bps,css/learning-coach.css,141,A,Sichtbare Marke/Text in G54.48.1 ersetzen,.bps-coach-sheet {
BPS,bps,css/learning-coach.css,149,A,Sichtbare Marke/Text in G54.48.1 ersetzen,".bps-coach-sheet.show { transform: translate(-50%, 0); opacity: 1; }"
BPS,bps,css/learning-coach.css,150,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,.bps-coach-grabber { width: 48px; height: 5px; border-radius: 999px; background: var(--ap-fill); margin: 10px auto 0; }
